x,y,z
-0.21484376,0.4116211,0.9355469
-0.20703124,0.40820312,0.9667969
-0.20458984,0.41210938,0.9833985
-0.21435547,0.4169922,1.0058594
-0.22021484,0.409668,1.0234375
-0.22070312,0.41308597,1.0361328
-0.2236328,0.4116211,1.0444336
-0.22460938,0.40283203,1.050293
-0.22167969,0.40234375,1.0522461
-0.22753905,0.39111328,1.0527344
-0.23144533,0.38720703,1.0678711
-0.23730469,0.37597656,1.074707
-0.2529297,0.38085938,1.0864258
-0.25927734,0.3779297,1.0927734
-0.27441406,0.37890625,1.1025391
-0.28759766,0.37597656,1.1088867
-0.29785156,0.38183594,1.1206055
-0.30371094,0.3779297,1.1191406
-0.30615234,0.37695312,1.1333008
-0.32763672,0.39160156,1.1259766
-0.3544922,0.39013672,1.1220703
-0.3803711,0.39746094,1.1254883
-0.390625,0.40478516,1.1210938
-0.41406247,0.40771484,1.1152344
-0.42724606,0.40478516,1.1049805
-0.43017578,0.40625,1.090332
-0.4321289,0.41015625,1.0908203
-0.44140625,0.40673828,1.081543
-0.45654297,0.40283203,1.0844727
-0.46484375,0.39794922,1.081543
-0.48486325,0.39404297,1.0869141
-0.49511722,0.39160156,1.0786133
-0.51123047,0.3852539,1.0869141
-0.53027344,0.38378906,1.0830078
-0.5439453,0.3779297,1.0776367
-0.5522461,0.3779297,1.0878906
-0.5620117,0.37402344,1.0849609
-0.5756836,0.37597656,1.1191406
-0.5883789,0.38378906,1.1357422
-0.5888672,0.3779297,1.1572266
-0.58984375,0.38134766,1.1738281
-0.6044922,0.38085938,1.2080078
-0.61865234,0.3720703,1.2231445
-0.63183594,0.37841797,1.215332
-0.62597656,0.3701172,1.2211914
-0.6347656,0.36621094,1.2128906
-0.63623047,0.36669922,1.2124023
-0.6459961,0.36328125,1.215332
-0.6489258,0.36376953,1.2177734
-0.6435547,0.36083984,1.2055664
-0.6333008,0.35205078,1.1992188
-0.63720703,0.35253906,1.2006836
-0.6352539,0.3515625,1.1958008
-0.6303711,0.3540039,1.1889648
-0.62597656,0.3540039,1.1679688
-0.61279297,0.35009766,1.1616211
-0.6069336,0.35009766,1.1352539
-0.59277344,0.3515625,1.121582
-0.5908203,0.34814453,1.0810547
-0.58496094,0.35351562,1.034668
-0.56640625,0.3701172,1.0200195
-0.55859375,0.37695312,1.0258789
-0.55908203,0.37841797,1.0136719
-0.57177734,0.39208984,1.0219727
-0.58447266,0.3955078,1.0234375
-0.5888672,0.40478516,1.0112305
-0.5986328,0.4038086,0.97753906
-0.5883789,0.40673828,0.9458008
-0.5913086,0.40771484,0.9257813
-0.5732422,0.40625,0.8945312
-0.56396484,0.4038086,0.8588867
-0.54541016,0.39990234,0.83740234
-0.51904297,0.3984375,0.8041992
-0.5126953,0.3959961,0.7788086
-0.49414062,0.3876953,0.75341797
-0.48925778,0.38671875,0.73828125
-0.4736328,0.38916016,0.7109375
-0.46777344,0.38623047,0.68115234
-0.47265622,0.38623047,0.66308594
-0.46679688,0.39453125,0.6464844
-0.46386716,0.39648438,0.63916016
-0.4604492,0.39941406,0.6245117
-0.45898438,0.4038086,0.60595703
-0.4619141,0.40625,0.6010742
-0.45654297,0.4169922,0.5883789
-0.44970706,0.4189453,0.578125
-0.44091797,0.42187503,0.57177734
-0.44433594,0.42871094,0.5800781
-0.4580078,0.42285153,0.57714844
-0.45898438,0.42236328,0.5776367
-0.4609375,0.41796875,0.56103516
-0.45947263,0.4267578,0.5620117
-0.45263672,0.4189453,0.5522461
-0.4555664,0.42578125,0.55371094
-0.45996094,0.41943356,0.54541016
-0.46142578,0.42187503,0.54296875
-0.46484375,0.42041016,0.54345703
-0.45947263,0.41601562,0.5361328
-0.45751956,0.418457,0.5419922
-0.46679688,0.4174805,0.53808594
-0.46923828,0.41796875,0.5395508
-0.48046872,0.42285153,0.5410156
-0.49169925,0.4189453,0.5415039
-0.49658203,0.42285153,0.55029297
-0.5151367,0.41357422,0.55615234
-0.5131836,0.41259766,0.5605469
-0.5258789,0.40722656,0.5751953
-0.5229492,0.39697266,0.58740234
-0.5209961,0.3881836,0.60058594
-0.5253906,0.38623047,0.60791016
-0.5307617,0.3779297,0.625
-0.53271484,0.37597656,0.6328125
-0.5366211,0.37695312,0.6430664
-0.5444336,0.37695312,0.6533203
-0.5415039,0.37353516,0.66796875
-0.5576172,0.3798828,0.6796875
-0.5678711,0.38427734,0.69189453
-0.56591797,0.38330078,0.71484375
-0.57714844,0.38183594,0.7348633
-0.57421875,0.38330078,0.7495117
-0.57910156,0.38183594,0.7631836
-0.5727539,0.37890625,0.7763672
-0.5756836,0.3774414,0.77783203
-0.5776367,0.37548828,0.79589844
-0.5678711,0.36865234,0.8017578
-0.57666016,0.3720703,0.8144531
-0.5703125,0.3725586,0.8203125
-0.56884766,0.36279297,0.8183594
-0.5654297,0.3701172,0.8256836
-0.5732422,0.36767578,0.8266601
-0.5727539,0.36523438,0.8149414
-0.57666016,0.3701172,0.8076172
-0.57714844,0.37060547,0.80322266
-0.58203125,0.3779297,0.80078125
-0.5830078,0.37939453,0.79248047
-0.58203125,0.38134766,0.7919922
-0.5864258,0.3852539,0.77783203
-0.57910156,0.3881836,0.78027344
-0.5810547,0.3930664,0.77734375
-0.57910156,0.39208984,0.77001953
-0.5830078,0.39111328,0.75683594
-0.5810547,0.4033203,0.76416016
-0.56347656,0.39892578,0.75
-0.55859375,0.39746094,0.7451172
-0.5546875,0.4013672,0.7402344
-0.54541016,0.40527344,0.7265625
-0.5385742,0.4013672,0.7192383
-0.53466797,0.40283203,0.71875
-0.5317383,0.40527344,0.70996094
-0.52441406,0.40039062,0.7163086
-0.5239258,0.39697266,0.71484375
-0.5263672,0.3881836,0.7128906
-0.5180664,0.3935547,0.7104492
-0.5209961,0.39160156,0.71240234
-0.5185547,0.39990234,0.71484375
-0.52441406,0.40234375,0.7236328
-0.52001953,0.40625,0.73291016
-0.52685547,0.41406247,0.7324219
-0.5253906,0.41308597,0.7392578
-0.5292969,0.41308597,0.74853516
-0.53759766,0.418457,0.7475586
-0.5390625,0.42041016,0.74072266
-0.5395508,0.4248047,0.74609375
-0.54296875,0.42138672,0.7480469
-0.54589844,0.42773438,0.75146484
-0.55322266,0.43017578,0.7524414
-0.5517578,0.43359375,0.76416016
-0.55615234,0.43750003,0.7651367
-0.55908203,0.43652344,0.765625
-0.56347656,0.44482422,0.78125
-0.56933594,0.44873047,0.78222656
-0.5678711,0.4462891,0.7919922
-0.5678711,0.45166013,0.80566406
-0.5683594,0.44580078,0.8159179
-0.56152344,0.4501953,0.83349603
-0.5649414,0.44287106,0.8466797
-0.5703125,0.4423828,0.866211
-0.5732422,0.4472656,0.8676758
-0.5761719,0.4404297,0.8789062
-0.58251953,0.44189456,0.88037115
-0.5805664,0.44482422,0.8735351
-0.58447266,0.4462891,0.87646484
-0.5986328,0.4550781,0.8735351
-0.59228516,0.45458984,0.87109375
-0.5917969,0.45849612,0.8623047
-0.5932617,0.45703125,0.85937506
-0.58203125,0.45947263,0.8579101
-0.5805664,0.4580078,0.84814453
-0.57470703,0.4580078,0.8442383
-0.5625,0.4619141,0.840332
-0.55908203,0.45703125,0.8251953
-0.5527344,0.45751956,0.82177734
-0.54345703,0.45263672,0.81347656
-0.5444336,0.4555664,0.81396484
-0.53808594,0.45996094,0.8027344
-0.5317383,0.4555664,0.79785156
-0.5292969,0.4619141,0.7998047
-0.53466797,0.46142578,0.7988281
-0.53271484,0.46484375,0.8022461
-0.5361328,0.4736328,0.7944336
-0.5366211,0.47949222,0.7915039
-0.5371094,0.4829102,0.7915039
-0.52734375,0.4829102,0.79785156
-0.5341797,0.48242188,0.7919922
-0.5097656,0.4838867,0.6899414
-0.5107422,0.5,0.49951175
-0.5444336,0.52001953,0.26757812
-0.5571289,0.52246094,0.10791015
-0.53564453,0.5175781,0.08203125
-0.49951175,0.5053711,0.095703125
-0.47167966,0.5073242,0.15478516
-0.44921875,0.49951175,0.25878906
-0.44189456,0.5097656,0.38134766
-0.44189456,0.5019531,0.52783203
-0.44873047,0.50878906,0.6513672
-0.4541016,0.51123047,0.7480469
-0.46142578,0.51220703,0.8222656
-0.4829102,0.5209961,0.86083984
-0.4985352,0.5180664,0.89501953
-0.52197266,0.5161133,0.9057617
-0.52978516,0.51416016,0.8935547
-0.55810547,0.50683594,0.8745117
-0.5654297,0.50097656,0.86083984
-0.57666016,0.50683594,0.85009766
-0.58984375,0.49560547,0.83349603
-0.60546875,0.49951175,0.82812494
-0.62646484,0.49902344,0.8149414
-0.6347656,0.5097656,0.8051758
-0.6464844,0.5107422,0.79052734
-0.66308594,0.5102539,0.7807617
-0.67089844,0.5185547,0.7763672
-0.67529297,0.5209961,0.7636719
-0.6738281,0.5209961,0.75
-0.6777344,0.52490234,0.73779297
-0.6645508,0.52685547,0.7338867
-0.6503906,0.5263672,0.7211914
-0.6274414,0.5253906,0.70751953
-0.61572266,0.51708984,0.7050781
-0.59814453,0.51708984,0.68066406
-0.5932617,0.51904297,0.67041016
-0.5830078,0.5131836,0.64746094
-0.58935547,0.51953125,0.6220703
-0.578125,0.5151367,0.6040039
-0.5834961,0.51708984,0.5830078
-0.58496094,0.515625,0.5698242
-0.5834961,0.5151367,0.55810547
-0.5834961,0.50878906,0.5390625
-0.5830078,0.5078125,0.5444336
-0.5732422,0.50146484,0.53027344
-0.5727539,0.50097656,0.5341797
-0.56152344,0.4985352,0.5332031
-0.5673828,0.49902344,0.5317383
-0.56103516,0.49609372,0.5341797
-0.55615234,0.5024414,0.55322266
-0.5566406,0.49902344,0.5517578
-0.55566406,0.49902344,0.56103516
-0.5498047,0.50390625,0.56640625
-0.5498047,0.50634766,0.59033203
-0.5419922,0.50683594,0.60302734
-0.53125,0.5097656,0.61572266
-0.5288086,0.5107422,0.6376953
-0.52685547,0.50634766,0.65478516
-0.51708984,0.50683594,0.6713867
-0.5136719,0.5102539,0.69677734
-0.50439453,0.5083008,0.7026367
-0.4985352,0.50878906,0.7192383
-0.49267575,0.50390625,0.73046875
-0.49121094,0.50927734,0.7480469
-0.48583984,0.5083008,0.75439453
-0.47998047,0.5102539,0.76416016
-0.4760742,0.5048828,0.7651367
-0.4760742,0.5180664,0.77246094
-0.47998047,0.51171875,0.7817383
-0.48632815,0.515625,0.7807617
-0.48779297,0.51123047,0.78027344
-0.48632815,0.5097656,0.79296875
-0.49316406,0.5083008,0.78515625
-0.48486325,0.4985352,0.7895508
-0.49560547,0.50146484,0.7895508
-0.49121094,0.49316406,0.7973633
-0.49609372,0.48876953,0.80029297
-0.50390625,0.484375,0.79541016
-0.5078125,0.48730472,0.7939453
-0.5053711,0.47851565,0.7944336
-0.50683594,0.4765625,0.7885742
-0.51660156,0.47705078,0.7915039
-0.51904297,0.4765625,0.79248047
-0.5253906,0.4760742,0.7885742
-0.5205078,0.47802734,0.78027344
-0.5258789,0.47998047,0.7939453
-0.5229492,0.47167966,0.7783203
-0.52490234,0.47705078,0.77490234
-0.5263672,0.4790039,0.7753906
-0.5239258,0.47216797,0.765625
-0.52685547,0.47216797,0.76708984
-0.52001953,0.47021484,0.75683594
-0.52441406,0.47265622,0.75878906
-0.51660156,0.47070315,0.7495117
-0.51660156,0.47216797,0.7451172
-0.515625,0.46679688,0.73779297
-0.5131836,0.46923828,0.7470703
-0.5078125,0.4658203,0.7451172
-0.5083008,0.46923828,0.7416992
-0.50390625,0.4682617,0.734375
-0.5048828,0.46777344,0.7348633
-0.5078125,0.46533203,0.7402344
-0.50439453,0.46728513,0.7324219
-0.50634766,0.4604492,0.72509766
-0.51416016,0.4550781,0.7241211
-0.52197266,0.453125,0.70703125
-0.5336914,0.45458984,0.70214844
-0.54248047,0.4501953,0.6972656
-0.5517578,0.44384763,0.6972656
-0.56396484,0.43798828,0.68066406
-0.57177734,0.43408206,0.68115234
-0.5805664,0.4326172,0.6894531
-0.5839844,0.4248047,0.6777344
-0.58447266,0.42236328,0.6821289
-0.59814453,0.42333984,0.6855469
-0.59521484,0.41503903,0.6870117
-0.6010742,0.41455078,0.6845703
-0.6035156,0.40771484,0.6777344
-0.60839844,0.40527344,0.6723633
-0.6069336,0.40869144,0.66308594
-0.6118164,0.40673828,0.66796875
-0.60253906,0.41015625,0.671875
-0.6069336,0.4008789,0.68603516
-0.6020508,0.39794922,0.69921875
-0.59521484,0.39648438,0.69873047
-0.5854492,0.39501953,0.72021484
-0.57958984,0.38085938,0.71728516
-0.5620117,0.38867188,0.73095703
-0.54833984,0.3881836,0.7363281
-0.5371094,0.3876953,0.74365234
-0.5229492,0.39160156,0.7524414
-0.5,0.38671875,0.7602539
-0.49121094,0.38720703,0.77246094
-0.46679688,0.39453125,0.7788086
-0.4501953,0.39160156,0.7861328
-0.43603516,0.39501953,0.79833984
-0.4267578,0.39257812,0.8041992
-0.40771484,0.39794922,0.82617193
-0.39453125,0.39892578,0.83740234
-0.39160156,0.40722656,0.8359375
-0.38134766,0.40771484,0.8535156
-0.36669922,0.42236328,0.8779297
-0.35888672,0.41943356,0.8842773
-0.35742188,0.42578125,0.86669916
-0.35107422,0.4169922,0.8588867
-0.3466797,0.41552734,0.866211
-0.34716797,0.40771484,0.86572266
-0.33691406,0.38720703,0.9360352
-0.328125,0.3955078,0.9194336
-0.3022461,0.39160156,0.9057617
-0.21728516,0.3359375,0.8774414
-0.19140625,0.33740234,0.87500006
-0.2055664,0.3540039,0.8964843
-0.2290039,0.36376953,0.9291993
-0.2529297,0.3701172,0.94921875
-0.2709961,0.38378906,0.9726563
-0.2602539,0.39453125,0.96875
-0.24072266,0.4038086,0.9423828
-0.234375,0.42333984,0.9501954
-0.24169922,0.43505856,0.9628906
-0.24365236,0.43652344,0.9614258
-0.24316408,0.44970706,0.96728516
-0.2421875,0.46142578,0.96875
-0.24951172,0.4633789,0.97460943
-0.24023436,0.45654297,0.96923834
-0.24023436,0.4580078,0.97851557
-0.23339844,0.44921875,0.97753906
-0.234375,0.44335938,0.9716797
-0.23583983,0.43066403,0.9760742
-0.24414061,0.42773438,0.9716797
-0.24511719,0.41357422,0.95898443
-0.2578125,0.41210938,0.93798834
-0.30126953,0.40673828,0.84912103
-0.33154297,0.40478516,0.7729492
-0.3310547,0.3930664,0.78466797
-0.30029297,0.35791016,0.7705078
-0.28759766,0.36914062,0.77001953
-0.28955078,0.38232422,0.7832031
-0.29003906,0.3881836,0.78808594
-0.29492188,0.38916016,0.8144531
-0.29785156,0.38330078,0.8330079
-0.27246094,0.3461914,0.8413086
-0.26367188,0.33984375,0.86083984
-0.2553711,0.34472656,0.8730469
-0.25439453,0.34765625,0.8891602
-0.24951172,0.36669922,0.89746094
-0.25683594,0.3720703,0.88964844
-0.2553711,0.3959961,0.8955078
-0.25439453,0.41357422,0.90185547
-0.2529297,0.42919922,0.90136725
-0.2602539,0.44970706,0.8984375
-0.25683594,0.45703125,0.89746094
-0.24414061,0.4750977,0.8964843
-0.23925783,0.47949222,0.8774414
-0.23046875,0.48339844,0.85498047
-0.22412108,0.4946289,0.84814453
-0.21240234,0.4907227,0.83447266
-0.20117188,0.4946289,0.82421875
-0.19042969,0.49902344,0.81347656
-0.17919922,0.49951175,0.80078125
-0.17236328,0.49267575,0.80078125
-0.16601562,0.49609372,0.7885742
-0.15625,0.5,0.78564453
-0.14160156,0.50439453,0.7885742
-0.12988281,0.5029297,0.7919922
-0.118164055,0.50439453,0.7973633
-0.10839844,0.50634766,0.8022461
-0.08105469,0.5029297,0.80566406
-0.07324219,0.50097656,0.821289
-0.052246094,0.4946289,0.8339844
-0.040039062,0.48632815,0.83935547
-0.028808594,0.4765625,0.8544921
-0.017578125,0.47998047,0.8671875
-0.016601562,0.46777344,0.8833008
-0.011230469,0.45117188,0.89160156
-0.013183595,0.44531253,0.8984375
-0.010253906,0.42919922,0.9038086
-0.018066406,0.4174805,0.8994141
-0.019042969,0.41015625,0.9038086
-0.028320312,0.38964844,0.89599615
-0.041015625,0.3857422,0.8925782
-0.055664066,0.36621094,0.88183594
-0.07324219,0.36083984,0.8789062
-0.09033203,0.35253906,0.8720703
-0.11669922,0.35107422,0.87597656
-0.15136719,0.3413086,0.87939453
-0.17529297,0.3305664,0.87939453
-0.19921875,0.32861328,0.8774414
-0.21484376,0.32763672,0.90332025
-0.22558594,0.3203125,0.90185547
-0.24121094,0.32080078,0.9238282
-0.25683594,0.32080078,0.9316406
-0.27539062,0.32177734,0.9477539
-0.2866211,0.3232422,0.96728516
-0.3046875,0.31933594,0.9716797
-0.31103516,0.32958984,0.98828125
-0.32128906,0.33984375,1.0009766
-0.33642578,0.34326172,1.0131836
-0.34521484,0.35107422,1.0239258
-0.35253906,0.3671875,1.0366211
-0.3623047,0.38378906,1.043457
-0.38330078,0.39941406,1.0600586
-0.4013672,0.41992188,1.0717773
-0.4174805,0.4404297,1.0717773
-0.4248047,0.4477539,1.0820312
-0.42724606,0.46875,1.0922852
-0.42871094,0.47167966,1.0961914
-0.4267578,0.4838867,1.0922852
-0.43554688,0.49365234,1.109375
