x,y,z
-0.2529297,0.36816406,0.77001953
-0.25976562,0.38330078,0.7788086
-0.24853514,0.38964844,0.8017578
-0.23388672,0.40673828,0.85839844
-0.21093751,0.40771484,0.8388671
-0.1821289,0.39892578,0.8378906
-0.17089844,0.39990234,0.8339844
-0.17773438,0.390625,0.82812494
-0.17382812,0.37402344,0.8129883
-0.1694336,0.35058594,0.8120117
-0.1538086,0.3359375,0.8144531
-0.12646484,0.32177734,0.8305664
-0.10058594,0.3017578,0.8681641
-0.08496094,0.30371094,0.88037115
-0.092285156,0.30517578,0.89697266
-0.104003906,0.30419922,0.89160156
-0.118164055,0.3330078,0.90869135
-0.14746094,0.3486328,0.93457025
-0.16699219,0.35839844,0.9570313
-0.17675781,0.36279297,0.96875
-0.19970703,0.36669922,0.9780274
-0.19873047,0.375,0.99023443
-0.18554688,0.36523438,1.0141602
-0.14746094,0.3564453,1.046875
-0.13183594,0.359375,1.0932617
-0.09277344,0.35205078,1.1298828
-0.014160156,0.33935547,1.1743164
0.08544922,0.29052734,1.2055664
-0.013183595,0.31982422,1.2592773
-0.044921875,0.35595703,1.2963867
-0.041015625,0.3696289,1.3251953
9.765625E-4,0.38085938,1.315918
0.045410156,0.42724606,1.3769531
0.056152344,0.43408206,1.3427734
0.044433594,0.39990234,1.3095703
0.05029297,0.37939453,1.2978516
0.09863281,0.34765625,1.2885742
0.08935547,0.33447266,1.2480469
0.08984375,0.32226562,1.2226562
0.08642578,0.3310547,1.2070312
0.07861328,0.3203125,1.1704102
0.08935547,0.29541016,1.1801758
0.08251953,0.27734375,1.1870117
0.087890625,0.2529297,1.2045898
0.10205078,0.2211914,1.2050781
0.08886719,0.20361328,1.2231445
0.07714844,0.21484376,1.2783203
0.03857422,0.22509766,1.3378906
0.010253906,0.23291016,1.387207
-0.06298828,0.26123047,1.4472656
-0.13720703,0.2841797,1.5097656
-0.20654298,0.30859375,1.5961914
-0.2631836,0.32763672,1.6767579
-0.33007812,0.34277344,1.7563477
-0.40625,0.35498047,1.8291016
-0.4404297,0.35351562,1.8950197
-0.4501953,0.35351562,1.95166
-0.46679688,0.33984375,1.9702148
-0.4711914,0.3046875,2.0
-0.4814453,0.2890625,2.0263672
-0.4790039,0.25341797,2.0419922
-0.45751956,0.21289062,2.0307617
-0.42822266,0.17919922,2.0185547
-0.3959961,0.1381836,2.0234375
-0.33544922,0.09375,2.0317383
-0.25195312,0.03515625,2.0581055
-0.18261719,-0.0063476562,2.0844727
-0.13378906,-0.044433594,2.102539
-0.13085938,-0.05371094,2.1103516
-0.13427734,-0.060546875,2.0981445
-0.16064453,-0.07714844,2.0751953
-0.18554688,-0.083496094,2.0429688
-0.19189453,-0.10058594,2.010254
-0.24023436,-0.1171875,1.9580078
-0.27490234,-0.12158204,1.9145508
-0.27294922,-0.122070305,1.9038086
-0.28466797,-0.08691406,1.8808594
-0.36083984,-0.0087890625,1.9047852
-0.4384766,0.0024414062,1.8168945
-0.46435547,-0.01953125,1.6845702
-0.4619141,-0.059082028,1.5600586
-0.40478516,-0.14453125,1.4516602
-0.39746094,-0.20166016,1.3549805
-0.22998047,-0.2944336,1.2460938
-0.21289062,-0.32763672,1.1806641
-0.21679688,-0.3227539,1.1455078
-0.22265626,-0.32226562,1.0957031
-0.25,-0.28759766,1.0463867
-0.2836914,-0.24804686,1.0058594
-0.3100586,-0.18554688,0.97460943
-0.36279297,-0.1171875,0.9677734
-0.4169922,-0.030273438,0.96923834
-0.45605466,0.047851562,0.98046875
-0.47558594,0.10888672,0.99218744
-0.45751956,0.14355469,0.98046875
-0.4316406,0.15673828,0.9833985
-0.41552734,0.14013672,0.9638672
-0.39013672,0.122070305,0.95654297
-0.3515625,0.08544922,0.95458984
-0.32763672,0.028808594,0.9550781
-0.30371094,-0.013671876,0.9604493
-0.27441406,-0.06689453,0.9731445
-0.23974611,-0.11669922,0.9853515
-0.19335938,-0.16308594,0.99755853
-0.15136719,-0.19384766,1.0141602
-0.125,-0.22314455,1.0141602
-0.103027344,-0.25146484,1.0087891
-0.07324219,-0.2763672,1.0078125
-0.056152344,-0.28955078,1.0083008
-0.034179688,-0.3154297,1.0151367
-0.009277344,-0.3310547,1.0263672
0.02685547,-0.35546875,1.0234375
0.061035153,-0.36669922,1.0229492
0.09814453,-0.39013672,1.0234375
0.12060547,-0.3955078,1.0224609
0.1484375,-0.409668,1.0112305
0.1850586,-0.42578125,1.0117188
0.19042969,-0.42382812,1.0161133
0.20361328,-0.43017578,1.0048828
0.19677734,-0.43066403,0.9946289
0.19091797,-0.42187503,0.97656244
0.18603516,-0.41992188,0.96093744
0.1796875,-0.40820312,0.9570313
0.17871094,-0.39013672,0.9428711
0.17138672,-0.3857422,0.9331054
0.17285156,-0.36865234,0.91162115
0.18847656,-0.35205078,0.89794916
0.21533202,-0.3413086,0.89062506
0.24707031,-0.32226562,0.86132807
0.27490234,-0.3076172,0.836914
0.31445312,-0.29052734,0.79833984
0.3720703,-0.28271484,0.78271484
0.40625,-0.26220703,0.7480469
0.453125,-0.25097656,0.73583984
0.49169925,-0.22998047,0.7006836
0.54248047,-0.21191406,0.6845703
0.59033203,-0.18554688,0.65966797
0.62353516,-0.15673828,0.63134766
0.64697266,-0.1352539,0.5991211
0.6743164,-0.11230469,0.55810547
0.7006836,-0.099609375,0.5366211
0.72021484,-0.07861328,0.5078125
0.73583984,-0.06640625,0.47802734
0.7631836,-0.05810547,0.45117188
0.7685547,-0.05273438,0.41943356
0.79003906,-0.032226562,0.3803711
0.7739258,-0.009277344,0.3466797
0.78271484,-0.01171875,0.3149414
0.7939453,-0.008300781,0.29101562
0.81103516,-0.014160156,0.25927734
0.84179693,-0.024902344,0.22167969
0.8671875,-0.022949219,0.19140625
0.87402344,-0.021484375,0.14648438
0.8808594,-0.016601562,0.113769524
0.8720703,-0.0107421875,0.084472656
0.84375006,0.001953125,0.07373047
0.81396484,0.015625,0.049316406
0.7919922,0.020507812,0.032714844
0.73828125,0.025878904,0.0078125
0.7006836,0.03125,-0.019042969
0.6503906,0.036132812,-0.04248047
0.6152344,0.036621094,-0.037109375
0.56103516,0.03125,-0.027832033
0.5234375,0.02636719,-0.025878904
0.49365234,0.01171875,-0.022460938
0.47021484,-0.0053710938,-0.0234375
0.43750003,-0.023925781,-0.03173828
0.40625,-0.032226562,-0.03515625
0.36132812,-0.052246094,-0.025390625
0.3125,-0.055664066,-0.029296875
0.25146484,-0.056152344,-0.021484375
0.19189453,-0.053222656,-0.028320312
0.13720703,-0.052246094,-0.008300781
0.092285156,-0.03857422,0.0053710938
0.049316406,-0.029296875,0.011230469
0.013671876,-0.022949219,0.01953125
-0.011230469,-0.020507812,0.030273438
-0.023925781,-0.023925781,0.027832033
-0.0024414062,-0.030761719,0.0390625
0.057128906,-0.059570312,0.04638672
0.05078125,-0.057128906,0.06689453
0.02636719,-0.044433594,0.10351562
-0.025878904,-0.020019531,0.14697266
-0.06347656,0.009765625,0.19726562
-0.09375,0.053222656,0.24658203
-0.095214844,0.08691406,0.29248047
-0.059570312,0.104003906,0.32470703
-0.0146484375,0.109863274,0.3642578
0.020019531,0.1118164,0.41455078
0.037109375,0.12011718,0.48632815
0.033691406,0.123535156,0.55566406
0.040039062,0.1303711,0.63427734
0.033203125,0.13916016,0.70458984
0.029296875,0.14550781,0.77734375
0.033203125,0.15136719,0.8486328
0.024902344,0.15478516,0.92724615
0.014160156,0.15673828,1.0039062
-0.015625,0.15136719,1.0703125
-0.03515625,0.15332031,1.1430664
-0.047851562,0.14697266,1.2084961
-0.080566406,0.1303711,1.2744141
-0.1015625,0.12109375,1.3193359
-0.12011718,0.10205078,1.3735352
-0.13623047,0.080566406,1.4155273
-0.15527344,0.063964844,1.4633789
-0.1772461,0.05273438,1.4912109
-0.1875,0.032226562,1.5424805
-0.20410156,0.017089844,1.5668945
-0.21679688,0.015625,1.6108398
-0.24609375,-0.003417969,1.6552734
-0.2548828,-0.012207031,1.7075195
-0.2705078,-0.027343752,1.7753905
-0.2939453,-0.029296875,1.8496094
-0.28808594,-0.04638672,1.9541016
-0.28564453,-0.060546875,2.0419922
-0.2783203,-0.078125,2.1391602
-0.26464844,-0.09277344,2.2495117
-0.2631836,-0.115234375,2.34375
-0.25048828,-0.1328125,2.4433594
-0.26367188,-0.16210938,2.5195312
-0.26171875,-0.1796875,2.605957
-0.2685547,-0.20263672,2.6801758
-0.27441406,-0.2192383,2.7363281
-0.28173828,-0.21679688,2.7851562
-0.29492188,-0.2158203,2.8291016
-0.31201172,-0.19873047,2.8642578
-0.36328125,-0.16748047,2.8828125
-0.4555664,-0.09033203,2.8481445
-0.4760742,-0.048828125,2.821289
-0.43750003,-0.08154297,2.6894531
-0.36035156,-0.114746094,2.6391602
-0.28173828,-0.12890625,2.6420898
-0.20117188,-0.13330078,2.678711
-0.11621094,-0.14111328,2.6606445
-0.047851562,-0.12841797,2.65625
0.009765625,-0.114746094,2.6274414
0.047851562,-0.07763672,2.6069336
0.06738281,-0.049316406,2.5625
0.10644531,-0.015136719,2.5063477
0.13330078,0.020019531,2.4516602
0.15966797,0.04736328,2.3657227
0.18115234,0.061523438,2.2885742
0.20800781,0.078125,2.1992188
0.22851562,0.09863281,2.116211
0.24072266,0.11767579,2.0234375
0.25732422,0.12451172,1.9169922
0.25732422,0.14013672,1.8227539
0.25146484,0.14990234,1.7094727
0.23828125,0.16601562,1.6035156
0.21826172,0.17480469,1.5043945
0.20019531,0.19726562,1.3964844
0.15966797,0.20751952,1.3027344
0.11962891,0.22021484,1.1889648
0.07421875,0.23828125,1.0947266
0.020507812,0.2524414,0.99755853
-0.04736328,0.26513672,0.8964843
-0.11572266,0.2758789,0.8120117
-0.1821289,0.27392578,0.71533203
-0.25048828,0.27294922,0.6430664
-0.31298828,0.28222656,0.55810547
-0.3857422,0.2919922,0.4819336
-0.4619141,0.31445312,0.40625
-0.5415039,0.32714844,0.3305664
-0.60791016,0.33691406,0.25976562
-0.67626953,0.35546875,0.19042969
-0.73535156,0.36816406,0.1328125
-0.7729492,0.3779297,0.091308594
-0.7944336,0.37060547,0.056640625
-0.55615234,0.32617188,0.15820312
-0.49707028,0.2993164,0.15820312
-0.46435547,0.25634766,0.009277344
-0.096191406,0.19189453,-0.18457031
-0.21435547,0.24560547,-0.296875
-0.3857422,0.31201172,-0.34765625
-0.6381836,0.36767578,-0.35986328
-0.9267578,0.43603516,-0.25878906
-1.1420898,0.5161133,-0.18359375
-1.2583008,0.58740234,-0.23291016
-1.3105469,0.6435547,-0.34765625
-1.3486328,0.6972656,-0.4604492
-1.421875,0.7480469,-0.52441406
-1.4672852,0.8022461,-0.56103516
-1.4912109,0.8486328,-0.65283203
-1.5292969,0.8881836,-0.7109375
-1.5722656,0.91308594,-0.70996094
-1.6079102,0.93359375,-0.67822266
-1.5683594,0.91796875,-0.6010742
-1.4311523,0.8515625,-0.49658203
-1.2441406,0.78222656,-0.39794922
-1.0742188,0.6904297,-0.27734375
-0.92529297,0.62353516,-0.16064453
-0.80859375,0.5761719,-0.03125
-0.7133789,0.546875,0.095214844
-0.6401367,0.5288086,0.21240234
-0.5698242,0.52734375,0.33642578
-0.50927734,0.52490234,0.4399414
-0.45263672,0.52734375,0.53466797
-0.39257812,0.52197266,0.6010742
-0.3413086,0.5209961,0.65966797
-0.29589844,0.5126953,0.69189453
-0.2553711,0.49658203,0.7265625
-0.22265626,0.48779297,0.7451172
-0.19873047,0.46630862,0.74658203
-0.19091797,0.4462891,0.75683594
-0.19824219,0.43554688,0.74365234
-0.21386719,0.41455078,0.71728516
-0.24902344,0.40185547,0.6928711
-0.2998047,0.390625,0.6582031
-0.36376953,0.38378906,0.6166992
-0.4248047,0.38232422,0.5830078
-0.49023438,0.37060547,0.5410156
-0.5332031,0.36865234,0.50341797
-0.5761719,0.35302734,0.4633789
-0.6118164,0.34521484,0.42382812
-0.6435547,0.34277344,0.39160156
-0.67333984,0.3359375,0.36523438
-0.6875,0.3251953,0.33642578
-0.7084961,0.32373047,0.32763672
-0.72802734,0.3256836,0.31298828
-0.7397461,0.3310547,0.3022461
-0.76123047,0.34960938,0.3017578
-0.77734375,0.36376953,0.31103516
-0.8046875,0.38623047,0.3227539
-0.82617193,0.3935547,0.34423828
-0.840332,0.41601562,0.36328125
-0.8466797,0.4316406,0.38232422
-0.8569336,0.44091797,0.41406247
-0.8564453,0.45898438,0.42822266
-0.84814453,0.47753906,0.44140625
-0.836914,0.4975586,0.46240234
-0.81152344,0.51171875,0.49658203
-0.77490234,0.53515625,0.52685547
-0.72216797,0.5498047,0.5761719
-0.66552734,0.57958984,0.62646484
-0.61328125,0.5991211,0.68408203
-0.5703125,0.6411133,0.7792969
-0.5371094,0.6713867,0.88623047
-0.5078125,0.7055664,1.0083008
-0.4697266,0.7402344,1.1308594
-0.4321289,0.7578125,1.2768555
-0.39208984,0.76416016,1.453125
-0.35107422,0.7470703,1.638672
-0.3022461,0.70458984,1.8334961
-0.2866211,0.64404297,2.0146484
-0.20361328,0.56103516,2.2592773
-0.084472656,0.44970706,2.5419922
0.05126953,0.32763672,2.819336
0.19433594,0.19335938,3.088379
0.34716797,0.05078125,3.3569334
0.4750977,-0.08935547,3.6044922
0.6020508,-0.22021484,3.834961
0.6928711,-0.3466797,4.008789
0.7680664,-0.46435547,4.133789
0.80615234,-0.5629883,4.234375
0.81152344,-0.63720703,4.291992
0.75878906,-0.6958008,4.29834
0.67822266,-0.7373047,4.273926
0.57666016,-0.7709961,4.2070312
0.4541016,-0.7949219,4.126465
0.34472656,-0.8203125,4.0180664
0.23193358,-0.84814453,3.9194336
0.11669922,-0.8574219,3.817383
-0.0014648438,-0.8632812,3.7177734
-0.099121094,-0.8574219,3.6259766
-0.1953125,-0.85546875,3.5283203
-0.26660156,-0.83837897,3.4531248
-0.32861328,-0.8198242,3.3740234
-0.359375,-0.7939453,3.2939456
-0.3881836,-0.76123047,3.1845703
-0.39892578,-0.72998047,3.0610352
-0.40771484,-0.6977539,2.9179688
-0.4013672,-0.6645508,2.7700195
-0.38916016,-0.625,2.6342773
-0.3725586,-0.5908203,2.5136719
-0.34765625,-0.54833984,2.3847656
-0.31201172,-0.5107422,2.2558594
-0.2734375,-0.4765625,2.112793
-0.2192383,-0.44970706,1.9873048
-0.17138672,-0.42382812,1.8398438
-0.12109375,-0.39501953,1.7114258
-0.064453125,-0.36767578,1.5957031
-0.012207031,-0.34375,1.4785156
0.05126953,-0.3178711,1.3486328
0.091796875,-0.2919922,1.2353516
0.14208984,-0.26367188,1.1376953
0.18261719,-0.23193358,1.0532227
0.21142577,-0.19433594,0.95654297
0.23095705,-0.16894531,0.8798828
0.23876953,-0.13085938,0.7910156
0.23974611,-0.104003906,0.7026367
0.23876953,-0.07714844,0.6328125
0.24853514,-0.06933594,0.5444336
0.25341797,-0.064941406,0.47558594
0.26416016,-0.06005859,0.425293
0.26123047,-0.08203125,0.36572266
0.25634766,-0.09033203,0.30664062
0.24609375,-0.109863274,0.26757812
0.24511719,-0.14355469,0.23291016
0.23779297,-0.16601562,0.20214844
0.24121094,-0.20019531,0.16357422
0.23339844,-0.23583983,0.14404297
0.24169922,-0.27246094,0.123535156
0.24072266,-0.30126953,0.10546876
0.234375,-0.3251953,0.10058594
0.23144533,-0.34765625,0.092285156
0.22949219,-0.36376953,0.08300781
0.22216797,-0.38378906,0.044433594
0.2265625,-0.40234375,0.017089844
0.24072266,-0.425293,-0.022949219
0.26171875,-0.43554688,-0.07910156
0.2861328,-0.4555664,-0.1381836
0.3203125,-0.4609375,-0.19970703
0.34472656,-0.46533203,-0.25341797
0.3618164,-0.4697266,-0.3173828
0.3852539,-0.4711914,-0.36669922
0.40771484,-0.46289065,-0.4267578
0.42822266,-0.45361328,-0.4760742
0.44580078,-0.43750003,-0.52441406
0.4633789,-0.42285153,-0.57421875
0.48925778,-0.40722656,-0.61035156
0.51171875,-0.39746094,-0.6508789
0.54003906,-0.3774414,-0.6777344
0.56396484,-0.3642578,-0.71533203
0.59716797,-0.35205078,-0.73291016
0.64208984,-0.32714844,-0.7109375
0.65283203,-0.3046875,-0.7426758
0.6616211,-0.296875,-0.7729492
0.6533203,-0.2861328,-0.8173829
0.65625,-0.28173828,-0.8422851
0.6640625,-0.2548828,-0.86376953
0.67089844,-0.20751952,-0.866211
0.6791992,-0.15917969,-0.8681641
0.6660156,-0.18066406,-0.85546875
0.67285156,-0.21191406,-0.8364258
0.68359375,-0.23779297,-0.8642578
0.6948242,-0.25390625,-0.8945312
0.7011719,-0.2685547,-0.91796875
0.6816406,-0.2788086,-0.9160156
0.64990234,-0.27490234,-0.9204102
0.62939453,-0.27978516,-0.91308594
0.60839844,-0.2705078,-0.9160156
0.5908203,-0.2709961,-0.9121093
0.56152344,-0.25585938,-0.8994141
0.5317383,-0.24072266,-0.8779297
0.49560547,-0.2236328,-0.847168
0.46142578,-0.2055664,-0.8041992
0.4248047,-0.18945312,-0.7529297
0.3881836,-0.17285156,-0.67626953
0.35351562,-0.1665039,-0.6230469
0.3359375,-0.1508789,-0.54248047
0.3232422,-0.14160156,-0.4829102
0.32617188,-0.14697266,-0.4013672
0.33496094,-0.14746094,-0.32226562
0.35205078,-0.14941406,-0.23730469
0.37304688,-0.16064453,-0.16259766
0.39648438,-0.16992188,-0.091796875
0.42187503,-0.19384766,-0.015625
0.45458984,-0.20019531,0.03125
0.48046872,-0.21093751,0.08984375
0.5029297,-0.21289062,0.1459961
0.52490234,-0.21679688,0.18945312
0.5307617,-0.20898438,0.23974611
0.53759766,-0.1953125,0.29638672
0.53125,-0.17871094,0.3330078
0.5283203,-0.15576172,0.38330078
0.51171875,-0.12988281,0.42285153
0.5205078,-0.11035156,0.4604492
0.52783203,-0.0859375,0.5019531
0.5336914,-0.057617188,0.54589844
0.546875,-0.02636719,0.5761719
0.57666016,-0.0024414062,0.6269531
0.61376953,0.016113281,0.6660156
0.66503906,0.023925781,0.7211914
0.7104492,0.0234375,0.7885742
0.7685547,0.015136719,0.8579101
0.8276367,-0.006835938,0.93359375
0.8842773,-0.034179688,1.046875
0.9414063,-0.068847656,1.1875
0.9897461,-0.10937501,1.3457031
1.0112305,-0.15332031,1.5551758
1.0263672,-0.18701172,1.7841797
1.0332031,-0.2192383,2.0605469
1.0268555,-0.2368164,2.369629
1.0141602,-0.25683594,2.6723633
0.9980469,-0.26513672,2.9882812
